timestamp	phase	sample	service	pid	Rss_kB	Pss_kB	Pss_Anon_kB	Pss_File_kB	Swap_kB
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767247	5200	3222	414	2807	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767335	3096	1103	886	216	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767336	3096	1103	886	216	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767337	3208	1224	899	324	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767338	3100	1113	896	216	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-backend-1	766784	281356	281352	257504	23848	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766601	27256	14021	420	9447	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766723	5948	819	482	301	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766724	7212	1334	479	313	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766726	10164	2667	478	332	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766727	9252	1513	769	608	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766728	8212	1328	735	532	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766971	20688	7694	3246	1922	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766997	23388	8558	2692	3242	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766998	13496	2769	1347	1025	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766999	13496	2769	1347	1025	0
2026-08-20T09:28:42Z	steady	3	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	767000	13496	2769	1347	1025	0
2026-08-20T09:28:42Z	steady	3	cpa-manager-plus	735532	46560	46556	28248	18308	0
2026-08-20T09:28:42Z	steady	3	cli-proxy-api	735285	42672	42668	20600	22068	0
2026-08-20T09:28:42Z	steady	3	cloudflared	722	30156	30152	18588	11564	1444
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767247	5200	3222	414	2807	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767335	3096	1103	886	216	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767336	3096	1103	886	216	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767337	3208	1224	899	324	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767338	3100	1113	896	216	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-backend-1	766784	281692	281688	257840	23848	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766601	27256	14021	420	9447	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766723	5948	819	482	301	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766724	7212	1334	479	313	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766726	10164	2667	478	332	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766727	9252	1513	769	608	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766728	8212	1328	735	532	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766971	20688	7694	3246	1922	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766997	23388	8558	2692	3242	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766998	13496	2769	1347	1025	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766999	13496	2769	1347	1025	0
2026-08-20T09:28:57Z	steady	4	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	767000	13496	2769	1347	1025	0
2026-08-20T09:28:57Z	steady	4	cpa-manager-plus	735532	46800	46796	28488	18308	0
2026-08-20T09:28:57Z	steady	4	cli-proxy-api	735285	42760	42756	20688	22068	0
2026-08-20T09:28:57Z	steady	4	cloudflared	722	30292	30288	18724	11564	1444
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767247	5200	3222	414	2807	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767335	3204	1157	886	270	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767336	3096	1103	886	216	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767337	3208	1170	899	270	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767338	3100	1113	896	216	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-backend-1	766784	281928	281924	258076	23848	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766601	27256	14021	420	9447	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766723	5948	819	482	301	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766724	7212	1334	479	313	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766726	10164	2667	478	332	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766727	9252	1513	769	608	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766728	8212	1328	735	532	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766971	20688	7694	3246	1922	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766997	23388	8558	2692	3242	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766998	13496	2769	1347	1025	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766999	13496	2769	1347	1025	0
2026-08-20T09:29:12Z	steady	5	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	767000	13496	2769	1347	1025	0
2026-08-20T09:29:12Z	steady	5	cpa-manager-plus	735532	47616	47612	29304	18308	0
2026-08-20T09:29:12Z	steady	5	cli-proxy-api	735285	44876	44872	22804	22068	0
2026-08-20T09:29:12Z	steady	5	cloudflared	722	30828	30824	19260	11564	1444
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767247	5200	3222	414	2807	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767335	3204	1157	886	270	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767336	3096	1103	886	216	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767337	3208	1170	899	270	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767338	3100	1113	896	216	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-backend-1	766784	282052	282048	258200	23848	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766601	27256	14021	420	9447	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766723	5948	819	482	301	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766724	7212	1334	479	313	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766726	10164	2667	478	332	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766727	9252	1513	769	608	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766728	8212	1328	735	532	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766971	20688	7694	3246	1922	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766997	23388	8558	2692	3242	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766998	13496	2769	1347	1025	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766999	13496	2769	1347	1025	0
2026-08-20T09:29:27Z	steady	6	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	767000	13496	2769	1347	1025	0
2026-08-20T09:29:27Z	steady	6	cpa-manager-plus	735532	52944	52940	34632	18308	0
2026-08-20T09:29:27Z	steady	6	cli-proxy-api	735285	44876	44872	22804	22068	0
2026-08-20T09:29:27Z	steady	6	cloudflared	722	32324	32320	20708	11612	1444
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767247	5200	3224	416	2807	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767335	3208	1167	896	270	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767336	3096	1105	888	216	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767337	3208	1170	899	270	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767338	3100	1113	896	216	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-backend-1	766784	282268	282264	258416	23848	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766601	27256	14021	420	9447	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766723	5948	819	482	301	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766724	7212	1334	479	313	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766726	10164	2667	478	332	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766727	9252	1513	769	608	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766728	8212	1328	735	532	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766971	20688	7694	3246	1922	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766997	23388	8558	2692	3242	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766998	13496	2769	1347	1025	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766999	13496	2769	1347	1025	0
2026-08-20T09:29:42Z	steady	7	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	767000	13496	2769	1347	1025	0
2026-08-20T09:29:42Z	steady	7	cpa-manager-plus	735532	52944	52940	34632	18308	0
2026-08-20T09:29:42Z	steady	7	cli-proxy-api	735285	44876	44872	22804	22068	0
2026-08-20T09:29:42Z	steady	7	cloudflared	722	32348	32344	20732	11612	1444
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767247	5096	3120	416	2703	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767335	3208	1167	896	270	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767336	3096	1105	888	216	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767337	3208	1170	899	270	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767338	3100	1113	896	216	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-backend-1	766784	282552	282548	258700	23848	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766601	27256	14021	420	9447	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766723	5948	819	482	301	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766724	7212	1334	479	313	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766726	10164	2667	478	332	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766727	9252	1513	769	608	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766728	8212	1328	735	532	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766971	20688	7694	3246	1922	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766997	23388	8558	2692	3242	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766998	13496	2769	1347	1025	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	766999	13496	2769	1347	1025	0
2026-08-20T09:29:57Z	steady	8	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-postgres-1	767000	13496	2769	1347	1025	0
2026-08-20T09:29:57Z	steady	8	cpa-manager-plus	735532	52952	52948	34640	18308	0
2026-08-20T09:29:57Z	steady	8	cli-proxy-api	735285	44876	44872	22804	22068	0
2026-08-20T09:29:57Z	steady	8	cloudflared	722	32396	32392	20780	11612	1444
2026-08-20T09:30:12Z	steady	9	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767247	5096	3120	416	2703	0
2026-08-20T09:30:12Z	steady	9	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767335	3208	1152	899	252	0
2026-08-20T09:30:12Z	steady	9	forgepilot-phase1-cap-20260820t092008z-53877bba63ce-frontend-1	767336	3204	1141	888	252	0
