timestamp	phase	sample	service	pid	Rss_kB	Pss_kB	Pss_Anon_kB	Pss_File_kB	Swap_kB
2026-08-20T07:49:12Z	baseline	12	cpa-manager-plus	1144	39736	39732	26676	13056	2436
2026-08-20T07:49:12Z	baseline	12	cli-proxy-api	1136	50648	50644	34216	16428	972
2026-08-20T07:49:12Z	baseline	12	cloudflared	722	26048	26044	17584	8460	1428
2026-08-20T07:49:30Z	baseline	13	cpa-manager-plus	1144	40056	40052	26996	13056	2436
2026-08-20T07:49:30Z	baseline	13	cli-proxy-api	1136	50648	50644	34216	16428	972
2026-08-20T07:49:30Z	baseline	13	cloudflared	722	26048	26044	17584	8460	1428
2026-08-20T07:49:48Z	baseline	14	cpa-manager-plus	1144	40056	40052	26996	13056	2436
2026-08-20T07:49:48Z	baseline	14	cli-proxy-api	1136	50648	50644	34216	16428	972
2026-08-20T07:49:48Z	baseline	14	cloudflared	722	26048	26044	17584	8460	1428
2026-08-20T07:50:06Z	baseline	15	cpa-manager-plus	1144	40212	40208	27152	13056	2436
2026-08-20T07:50:06Z	baseline	15	cli-proxy-api	1136	50648	50644	34216	16428	972
2026-08-20T07:50:06Z	baseline	15	cloudflared	722	26048	26044	17584	8460	1428
2026-08-20T07:50:24Z	baseline	16	cpa-manager-plus	1144	40076	40072	27016	13056	2436
2026-08-20T07:50:24Z	baseline	16	cli-proxy-api	1136	50648	50644	34216	16428	972
2026-08-20T07:50:24Z	baseline	16	cloudflared	722	26048	26044	17584	8460	1428
2026-08-20T07:50:41Z	baseline	17	cpa-manager-plus	1144	47884	47880	31912	15968	2436
2026-08-20T07:50:41Z	baseline	17	cli-proxy-api	1136	56060	56056	39284	16772	972
2026-08-20T07:50:41Z	baseline	17	cloudflared	722	26892	26888	18320	8568	1428
2026-08-20T07:50:59Z	baseline	18	cpa-manager-plus	1144	50028	50024	33872	16152	2436
2026-08-20T07:50:59Z	baseline	18	cli-proxy-api	1136	49456	49452	31956	17496	972
2026-08-20T07:50:59Z	baseline	18	cloudflared	722	28092	28088	19488	8600	1428
2026-08-20T07:51:17Z	baseline	19	cpa-manager-plus	1144	55048	55044	38884	16160	2436
2026-08-20T07:51:17Z	baseline	19	cli-proxy-api	1136	49456	49452	31956	17496	972
2026-08-20T07:51:17Z	baseline	19	cloudflared	722	28148	28144	19544	8600	1428
2026-08-20T07:51:35Z	baseline	20	cpa-manager-plus	1144	55908	55904	39744	16160	2436
2026-08-20T07:51:35Z	baseline	20	cli-proxy-api	1136	49456	49452	31956	17496	972
2026-08-20T07:51:35Z	baseline	20	cloudflared	722	28176	28172	19572	8600	1428
2026-08-20T07:51:53Z	baseline	21	cpa-manager-plus	1144	55932	55928	39768	16160	2436
2026-08-20T07:51:53Z	baseline	21	cli-proxy-api	1136	49456	49452	31956	17496	972
2026-08-20T07:51:53Z	baseline	21	cloudflared	722	28240	28236	19636	8600	1428
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5800	3677	411	3265	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3228	1130	885	244	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3228	1130	885	244	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3192	1119	883	235	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3296	1172	895	276	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	302308	302304	278680	23624	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14263	416	9708	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	5972	813	474	303	4
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1319	474	307	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	473	329	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1479	770	591	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8200	1347	733	558	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7726	3242	1926	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	8448	2692	3164	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2742	1336	995	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2750	1344	995	0
2026-08-20T07:54:49Z	steady	1	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2752	1344	995	0
2026-08-20T07:54:49Z	steady	1	cpa-manager-plus	1144	45292	45288	29136	16152	2440
2026-08-20T07:54:49Z	steady	1	cli-proxy-api	1136	53824	53820	36560	17260	988
2026-08-20T07:54:49Z	steady	1	cloudflared	722	26684	26680	18084	8596	1428
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5792	3660	413	3245	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3228	1129	885	243	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3228	1129	885	243	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3296	1160	895	264	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3296	1160	895	264	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	303336	303332	279708	23624	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14263	416	9708	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	5972	813	474	303	4
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1319	474	307	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	473	329	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1478	770	591	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8220	1350	733	558	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7725	3242	1926	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	8448	2692	3164	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2742	1336	995	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2750	1344	995	0
2026-08-20T07:55:10Z	steady	2	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2752	1344	995	0
2026-08-20T07:55:10Z	steady	2	cpa-manager-plus	1144	45240	45236	29068	16168	2440
2026-08-20T07:55:10Z	steady	2	cli-proxy-api	1136	53824	53820	36560	17260	988
2026-08-20T07:55:10Z	steady	2	cloudflared	722	26692	26688	18092	8596	1428
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5676	3637	414	3222	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3112	1106	886	219	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3112	1106	886	219	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3292	1252	898	353	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3180	1137	895	241	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	303696	303692	280068	23624	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14263	416	9708	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	5972	813	474	303	4
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1319	474	307	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	473	329	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1478	770	591	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8220	1350	733	558	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7725	3242	1926	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	8448	2692	3164	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2742	1336	995	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2750	1344	995	0
2026-08-20T07:55:30Z	steady	3	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2752	1344	995	0
2026-08-20T07:55:30Z	steady	3	cpa-manager-plus	1144	45504	45500	29332	16168	2440
2026-08-20T07:55:30Z	steady	3	cli-proxy-api	1136	53824	53820	36560	17260	988
2026-08-20T07:55:30Z	steady	3	cloudflared	722	26696	26692	18100	8592	1428
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5676	3637	414	3222	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3112	1106	886	219	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3112	1106	886	219	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3292	1252	898	353	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3180	1137	895	241	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	307940	307936	284312	23624	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14263	416	9708	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	5972	813	474	303	4
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1319	474	307	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	473	329	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1478	770	591	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8220	1350	733	558	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7725	3242	1926	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	8448	2692	3164	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2742	1336	995	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2750	1344	995	0
2026-08-20T07:55:49Z	steady	4	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2752	1344	995	0
2026-08-20T07:55:49Z	steady	4	cpa-manager-plus	1144	45504	45500	29332	16168	2440
2026-08-20T07:55:49Z	steady	4	cli-proxy-api	1136	53824	53820	36560	17260	988
2026-08-20T07:55:49Z	steady	4	cloudflared	722	26600	26596	18004	8592	1428
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5676	3633	415	3216	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3296	1192	895	295	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3112	1108	887	219	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3292	1191	898	291	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3180	1132	895	235	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	308208	308204	284580	23624	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14263	416	9708	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	5972	813	474	303	4
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1319	474	307	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	473	329	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1478	770	591	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8220	1350	733	558	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7725	3242	1926	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	8448	2692	3164	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2742	1336	995	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2750	1344	995	0
2026-08-20T07:56:09Z	steady	5	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2752	1344	995	0
2026-08-20T07:56:09Z	steady	5	cpa-manager-plus	1144	45648	45644	29476	16168	2440
2026-08-20T07:56:09Z	steady	5	cli-proxy-api	1136	53824	53820	36560	17260	988
2026-08-20T07:56:09Z	steady	5	cloudflared	722	26604	26600	18004	8596	1428
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5676	3633	415	3216	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3296	1192	895	295	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3112	1108	887	219	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3292	1191	898	291	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3180	1132	895	235	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	308452	308448	284824	23624	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14263	416	9708	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	5972	813	474	303	4
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1319	474	307	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	473	329	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1478	770	591	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8220	1350	733	558	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7725	3242	1926	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	8448	2692	3164	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2742	1336	995	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2750	1344	995	0
2026-08-20T07:56:29Z	steady	6	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2752	1344	995	0
2026-08-20T07:56:29Z	steady	6	cpa-manager-plus	1144	44912	44908	28740	16168	2440
2026-08-20T07:56:29Z	steady	6	cli-proxy-api	1136	53824	53820	36560	17260	988
2026-08-20T07:56:29Z	steady	6	cloudflared	722	26604	26600	18004	8596	1428
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5676	3633	415	3216	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3296	1195	898	295	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3112	1108	887	219	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3292	1191	898	291	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3180	1132	895	235	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	308796	308792	285168	23624	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14263	416	9708	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	5972	813	474	303	4
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1319	474	307	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	473	329	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1478	770	591	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8220	1350	733	558	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7725	3242	1926	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	8448	2692	3164	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2742	1336	995	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2750	1344	995	0
2026-08-20T07:56:49Z	steady	7	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2752	1344	995	0
2026-08-20T07:56:49Z	steady	7	cpa-manager-plus	1144	44320	44316	28012	16304	2440
2026-08-20T07:56:49Z	steady	7	cli-proxy-api	1136	49036	49032	31724	17308	988
2026-08-20T07:56:49Z	steady	7	cloudflared	722	26896	26892	18296	8596	1428
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5664	3621	415	3204	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3296	1174	898	275	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3228	1147	887	259	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720055	3292	1172	898	273	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720056	3180	1132	895	235	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-backend-1	719587	309028	309024	285400	23624	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719412	27572	14066	417	9682	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719526	11140	2503	526	446	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719527	7256	1166	476	307	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719529	10148	2665	475	328	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719530	9008	1464	770	579	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719531	8220	1330	734	537	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719761	20644	7307	3242	1909	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719765	23200	7901	2692	3147	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719766	13376	2714	1336	978	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719767	13384	2722	1344	978	0
2026-08-20T07:57:09Z	steady	8	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-postgres-1	719768	13388	2724	1344	978	0
2026-08-20T07:57:09Z	steady	8	cpa-manager-plus	1144	51684	51680	35384	16296	2444
2026-08-20T07:57:09Z	steady	8	cli-proxy-api	1136	54228	54224	36780	17444	996
2026-08-20T07:57:09Z	steady	8	cloudflared	722	27264	27260	18668	8592	1428
2026-08-20T07:57:30Z	steady	9	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	719972	5664	3622	419	3201	0
2026-08-20T07:57:30Z	steady	9	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720053	3296	1171	898	271	0
2026-08-20T07:57:30Z	steady	9	forgepilot-phase1-cap-20260820t074544z-53877bba63ce-frontend-1	720054	3296	1168	895	271	0
