timestamp	phase	sample	service	pid	Rss_kB	Pss_kB	Pss_Anon_kB	Pss_File_kB	Swap_kB
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1358	479	329	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10284	2674	478	331	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1493	772	599	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1325	735	529	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7983	3214	2138	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	8325	2696	3122	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2685	1335	955	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2689	1339	955	0
2026-08-21T03:16:57Z	steady	9	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2697	1347	955	0
2026-08-21T03:16:57Z	steady	9	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:16:57Z	steady	9	cli-proxy-api	735285	33540	33536	19072	14464	0
2026-08-21T03:16:57Z	steady	9	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4996	2914	421	2492	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3276	1146	893	252	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1154	901	252	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	282504	282500	259180	23320	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13953	420	9383	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	6172	849	483	319	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1358	479	329	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10284	2674	478	331	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1493	772	599	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1325	735	529	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7983	3214	2138	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	8325	2696	3122	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2685	1335	955	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2689	1339	955	0
2026-08-21T03:17:12Z	steady	10	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2697	1347	955	0
2026-08-21T03:17:12Z	steady	10	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:17:12Z	steady	10	cli-proxy-api	735285	33540	33536	19072	14464	0
2026-08-21T03:17:12Z	steady	10	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4980	2902	425	2476	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3280	1154	901	252	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1154	901	252	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	282664	282660	259340	23320	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13760	420	9368	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	9676	1865	516	504	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1196	480	328	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10284	2672	479	330	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1476	772	585	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1314	736	518	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7726	3214	2121	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	8133	2696	3107	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2667	1335	939	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2671	1339	939	0
2026-08-21T03:17:27Z	steady	11	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2679	1347	939	0
2026-08-21T03:17:27Z	steady	11	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:17:27Z	steady	11	cli-proxy-api	735285	33528	33524	19072	14452	0
2026-08-21T03:17:27Z	steady	11	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4980	2902	425	2476	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3280	1154	901	252	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1154	901	252	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	282808	282804	259484	23320	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13758	421	9368	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	12780	3555	543	504	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1196	480	328	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10284	2672	479	330	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1476	772	585	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1314	736	518	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7415	3214	2121	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	7712	2696	3107	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2656	1335	939	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2660	1339	939	0
2026-08-21T03:17:42Z	steady	12	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2668	1347	939	0
2026-08-21T03:17:42Z	steady	12	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:17:42Z	steady	12	cli-proxy-api	735285	33528	33524	19072	14452	0
2026-08-21T03:17:42Z	steady	12	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4980	2903	425	2476	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3280	1157	903	252	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1155	901	252	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	282940	282936	259616	23320	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13744	421	9364	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	13432	3762	564	535	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1196	481	327	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10348	2668	480	335	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1472	772	581	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1313	736	517	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7377	3214	2116	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	7674	2696	3102	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2650	1335	934	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2654	1339	934	0
2026-08-21T03:17:57Z	steady	13	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2662	1347	934	0
2026-08-21T03:17:57Z	steady	13	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:17:57Z	steady	13	cli-proxy-api	735285	33528	33524	19072	14452	0
2026-08-21T03:17:57Z	steady	13	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4980	2903	425	2476	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3280	1157	903	252	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1155	901	252	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	283132	283128	259808	23320	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13744	421	9364	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	13432	3762	564	535	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1196	481	327	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10348	2668	480	335	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1472	772	581	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1313	736	517	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7377	3214	2116	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	7674	2696	3102	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2650	1335	934	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2654	1339	934	0
2026-08-21T03:18:12Z	steady	14	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2662	1347	934	0
2026-08-21T03:18:12Z	steady	14	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:18:12Z	steady	14	cli-proxy-api	735285	33528	33524	19072	14452	0
2026-08-21T03:18:12Z	steady	14	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4980	2905	427	2476	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3280	1157	903	252	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1157	903	252	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	283372	283368	260048	23320	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13744	421	9364	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	13432	3762	564	535	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1196	481	327	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10348	2668	480	335	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1472	772	581	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1313	736	517	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7377	3214	2116	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	7674	2696	3102	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2650	1335	934	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2654	1339	934	0
2026-08-21T03:18:27Z	steady	15	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2662	1347	934	0
2026-08-21T03:18:27Z	steady	15	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:18:27Z	steady	15	cli-proxy-api	735285	33528	33524	19072	14452	0
2026-08-21T03:18:27Z	steady	15	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4980	2905	427	2476	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3280	1157	903	252	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1157	903	252	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	283708	283704	260384	23320	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13744	421	9364	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	13432	3762	564	535	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1196	481	327	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10348	2668	480	335	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1472	772	581	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1313	736	517	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7377	3214	2116	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	7674	2696	3102	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2650	1335	934	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2654	1339	934	0
2026-08-21T03:18:42Z	steady	16	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2662	1347	934	0
2026-08-21T03:18:42Z	steady	16	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:18:42Z	steady	16	cli-proxy-api	735285	33528	33524	19072	14452	0
2026-08-21T03:18:42Z	steady	16	cloudflared	722	26736	26732	17528	9204	1524
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930763	4980	2905	427	2476	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930844	3280	1157	903	252	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930845	3280	1157	903	252	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930846	3280	1157	903	252	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-frontend-1	930847	3280	1157	903	252	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-backend-1	930475	283980	283976	260656	23320	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930304	27224	13744	421	9364	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930417	13432	3762	564	535	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930418	7392	1196	481	327	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930420	10348	2668	480	335	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930421	9160	1472	772	581	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930422	8240	1313	736	517	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930612	20840	7377	3214	2116	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930616	22936	7674	2696	3102	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930617	13140	2650	1335	934	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930618	13144	2654	1339	934	0
2026-08-21T03:18:57Z	steady	17	forgepilot-phase1-cap-20260821t030713z-53877bba63ce-postgres-1	930620	13152	2662	1347	934	0
2026-08-21T03:18:57Z	steady	17	cpa-manager-plus	735532	30612	30608	21304	9304	0
2026-08-21T03:18:57Z	steady	17	cli-proxy-api	735285	33528	33524	19072	14452	0
2026-08-21T03:18:57Z	steady	17	cloudflared	722	26740	26736	17532	9204	1524
