timestamp	phase	sample	service	pid	Rss_kB	Pss_kB	Pss_Anon_kB	Pss_File_kB	Swap_kB
2026-08-20T07:36:04Z	baseline	20	cli-proxy-api	1136	38724	38720	27148	11572	960
2026-08-20T07:36:04Z	baseline	20	cloudflared	722	25932	25928	17712	8216	1428
2026-08-20T07:36:21Z	baseline	21	cpa-manager-plus	1144	38364	38360	25844	12516	2436
2026-08-20T07:36:21Z	baseline	21	cli-proxy-api	1136	38724	38720	27148	11572	960
2026-08-20T07:36:21Z	baseline	21	cloudflared	722	25932	25928	17712	8216	1428
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5768	3703	415	3287	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1164	899	264	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3168	1122	889	232	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1122	889	232	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3136	1112	887	224	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	288872	288868	265224	23644	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1504	767	600	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8280	1323	731	534	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7745	3242	1975	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2703	1335	974	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2711	1343	974	0
2026-08-20T07:39:08Z	steady	1	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705599	13264	2711	1343	974	0
2026-08-20T07:39:08Z	steady	1	cpa-manager-plus	1144	39260	39256	26780	12476	2436
2026-08-20T07:39:08Z	steady	1	cli-proxy-api	1136	38616	38612	27168	11444	972
2026-08-20T07:39:08Z	steady	1	cloudflared	722	25984	25980	17712	8268	1428
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5588	3513	417	3094	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1151	899	251	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3168	1121	889	230	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1121	889	230	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3236	1151	899	251	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	290000	289996	266352	23644	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1503	767	600	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8300	1326	731	534	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7744	3242	1975	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2702	1335	974	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2710	1343	974	0
2026-08-20T07:39:28Z	steady	2	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705599	13264	2710	1343	974	0
2026-08-20T07:39:28Z	steady	2	cpa-manager-plus	1144	39552	39548	27072	12476	2436
2026-08-20T07:39:28Z	steady	2	cli-proxy-api	1136	38976	38972	27144	11828	972
2026-08-20T07:39:28Z	steady	2	cloudflared	722	26056	26052	17712	8340	1428
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5588	3513	418	3094	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1152	899	251	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3168	1121	890	230	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1121	890	230	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3236	1155	902	251	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	290340	290336	266692	23644	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1503	767	600	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8300	1326	731	534	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7744	3242	1975	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2702	1335	974	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2710	1343	974	0
2026-08-20T07:39:48Z	steady	3	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705599	13264	2710	1343	974	0
2026-08-20T07:39:48Z	steady	3	cpa-manager-plus	1144	39556	39552	27076	12476	2436
2026-08-20T07:39:48Z	steady	3	cli-proxy-api	1136	38976	38972	27144	11828	972
2026-08-20T07:39:48Z	steady	3	cloudflared	722	26056	26052	17712	8340	1428
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5588	3513	418	3094	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1152	899	251	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3168	1121	890	230	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1121	890	230	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3236	1155	902	251	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	290644	290640	266996	23644	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1503	767	600	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8300	1326	731	534	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7744	3242	1975	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2702	1335	974	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2710	1343	974	0
2026-08-20T07:40:07Z	steady	4	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705599	13264	2710	1343	974	0
2026-08-20T07:40:07Z	steady	4	cpa-manager-plus	1144	38836	38832	26324	12508	2436
2026-08-20T07:40:07Z	steady	4	cli-proxy-api	1136	38976	38972	27144	11828	972
2026-08-20T07:40:07Z	steady	4	cloudflared	722	26056	26052	17712	8340	1428
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5552	3473	419	3053	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1146	899	246	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3236	1146	899	246	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1122	891	230	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3236	1149	902	246	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	290912	290908	267264	23644	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1503	767	600	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8300	1326	731	534	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7744	3242	1975	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2702	1335	974	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2710	1343	974	0
2026-08-20T07:40:26Z	steady	5	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705599	13264	2710	1343	974	0
2026-08-20T07:40:26Z	steady	5	cpa-manager-plus	1144	38876	38872	26364	12508	2436
2026-08-20T07:40:26Z	steady	5	cli-proxy-api	1136	38976	38972	27144	11828	972
2026-08-20T07:40:26Z	steady	5	cloudflared	722	26056	26052	17712	8340	1428
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5552	3473	419	3053	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1146	899	246	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3236	1146	899	246	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1122	891	230	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3236	1149	902	246	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	291144	291140	267496	23644	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1503	767	600	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8300	1326	731	534	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7744	3242	1975	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2702	1335	974	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2710	1343	974	0
2026-08-20T07:40:45Z	steady	6	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705599	13264	2710	1343	974	0
2026-08-20T07:40:45Z	steady	6	cpa-manager-plus	1144	38892	38888	26380	12508	2436
2026-08-20T07:40:45Z	steady	6	cli-proxy-api	1136	38976	38972	27144	11828	972
2026-08-20T07:40:45Z	steady	6	cloudflared	722	26056	26052	17712	8340	1428
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5552	3474	419	3053	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1147	899	246	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3236	1149	902	246	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1123	891	230	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3236	1149	902	246	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	291480	291476	267832	23644	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1503	767	600	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8300	1326	731	534	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7744	3242	1975	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2702	1335	974	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2710	1343	974	0
2026-08-20T07:41:05Z	steady	7	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705599	13264	2710	1343	974	0
2026-08-20T07:41:05Z	steady	7	cpa-manager-plus	1144	39172	39168	26660	12508	2436
2026-08-20T07:41:05Z	steady	7	cli-proxy-api	1136	39032	39028	27144	11884	972
2026-08-20T07:41:05Z	steady	7	cloudflared	722	26056	26052	17712	8340	1428
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705747	5552	3474	419	3053	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705827	3236	1147	899	246	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705828	3236	1149	902	246	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705829	3168	1123	891	230	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-frontend-1	705830	3236	1149	902	246	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-backend-1	705413	291632	291628	267984	23644	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705237	27252	13961	416	9392	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705353	6204	838	478	325	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705354	7516	1370	475	334	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705356	10368	2685	476	348	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705357	9276	1503	767	600	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705358	8300	1326	731	534	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705573	20708	7744	3242	1975	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705596	23200	8446	2688	3147	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705597	13256	2702	1335	974	0
2026-08-20T07:41:24Z	steady	8	forgepilot-phase1-cap-20260820t073017z-53877bba63ce-postgres-1	705598	13264	2710	1343	974	0
